#TF1
#Name: Neutron efficiency
#Parent pad: 0
#range: (0, 10)
#Pts: 10000
#Line_color: 1, 0, 0
#Line_style: solid
#Line_width: 2
#x, f(x)
9.724, 4.15837
9.725, 4.15803
9.726, 4.15769
9.727, 4.15734
9.728, 4.157
9.729, 4.15666
9.73, 4.15632
9.731, 4.15598
9.732, 4.15564
9.733, 4.1553
9.734, 4.15496
9.735, 4.15462
9.736, 4.15428
9.737, 4.15394
9.738, 4.1536
9.739, 4.15326
9.74, 4.15291
9.741, 4.15257
9.742, 4.15223
9.743, 4.15189
9.744, 4.15155
9.745, 4.15121
9.746, 4.15087
9.747, 4.15053
9.748, 4.15019
9.749, 4.14985
9.75, 4.14951
9.751, 4.14917
9.752, 4.14883
9.753, 4.14849
9.754, 4.14816
9.755, 4.14782
9.756, 4.14748
9.757, 4.14714
9.758, 4.1468
9.759, 4.14646
9.76, 4.14612
9.761, 4.14578
9.762, 4.14544
9.763, 4.1451
9.764, 4.14476
9.765, 4.14442
9.766, 4.14408
9.767, 4.14374
9.768, 4.1434
9.769, 4.14307
9.77, 4.14273
9.771, 4.14239
9.772, 4.14205
9.773, 4.14171
9.774, 4.14137
9.775, 4.14103
9.776, 4.1407
9.777, 4.14036
9.778, 4.14002
9.779, 4.13968
9.78, 4.13934
9.781, 4.139
9.782, 4.13866
9.783, 4.13833
9.784, 4.13799
9.785, 4.13765
9.786, 4.13731
9.787, 4.13697
9.788, 4.13664
9.789, 4.1363
9.79, 4.13596
9.791, 4.13562
9.792, 4.13529
9.793, 4.13495
9.794, 4.13461
9.795, 4.13427
9.796, 4.13394
9.797, 4.1336
9.798, 4.13326
9.799, 4.13292
9.8, 4.13259
9.801, 4.13225
9.802, 4.13191
9.803, 4.13157
9.804, 4.13124
9.805, 4.1309
9.806, 4.13056
9.807, 4.13023
9.808, 4.12989
9.809, 4.12955
9.81, 4.12921
9.811, 4.12888
9.812, 4.12854
9.813, 4.12821
9.814, 4.12787
9.815, 4.12753
9.816, 4.1272
9.817, 4.12686
9.818, 4.12652
9.819, 4.12619
9.82, 4.12585
9.821, 4.12551
9.822, 4.12518
9.823, 4.12484
9.824, 4.12451
9.825, 4.12417
9.826, 4.12383
9.827, 4.1235
9.828, 4.12316
9.829, 4.12283
9.83, 4.12249
9.831, 4.12215
9.832, 4.12182
9.833, 4.12148
9.834, 4.12115
9.835, 4.12081
9.836, 4.12048
9.837, 4.12014
9.838, 4.11981
9.839, 4.11947
9.84, 4.11913
9.841, 4.1188
9.842, 4.11846
9.843, 4.11813
9.844, 4.11779
9.845, 4.11746
9.846, 4.11712
9.847, 4.11679
9.848, 4.11646
9.849, 4.11612
9.85, 4.11579
9.851, 4.11545
9.852, 4.11512
9.853, 4.11478
9.854, 4.11445
9.855, 4.11411
9.856, 4.11378
9.857, 4.11344
9.858, 4.11311
9.859, 4.11277
9.86, 4.11244
9.861, 4.11211
9.862, 4.11177
9.863, 4.11144
9.864, 4.1111
9.865, 4.11077
9.866, 4.11044
9.867, 4.1101
9.868, 4.10977
9.869, 4.10943
9.87, 4.1091
9.871, 4.10877
9.872, 4.10843
9.873, 4.1081
9.874, 4.10777
9.875, 4.10743
9.876, 4.1071
9.877, 4.10677
9.878, 4.10643
9.879, 4.1061
9.88, 4.10577
9.881, 4.10543
9.882, 4.1051
9.883, 4.10477
9.884, 4.10443
9.885, 4.1041
9.886, 4.10377
9.887, 4.10344
9.888, 4.1031
9.889, 4.10277
9.89, 4.10244
9.891, 4.1021
9.892, 4.10177
9.893, 4.10144
9.894, 4.10111
9.895, 4.10077
9.896, 4.10044
9.897, 4.10011
9.898, 4.09978
9.899, 4.09944
9.9, 4.09911
9.901, 4.09878
9.902, 4.09845
9.903, 4.09812
9.904, 4.09778
9.905, 4.09745
9.906, 4.09712
9.907, 4.09679
9.908, 4.09646
9.909, 4.09612
9.91, 4.09579
9.911, 4.09546
9.912, 4.09513
9.913, 4.0948
9.914, 4.09447
9.915, 4.09414
9.916, 4.0938
9.917, 4.09347
9.918, 4.09314
9.919, 4.09281
9.92, 4.09248
9.921, 4.09215
9.922, 4.09182
9.923, 4.09149
9.924, 4.09115
9.925, 4.09082
9.926, 4.09049
9.927, 4.09016
9.928, 4.08983
9.929, 4.0895
9.93, 4.08917
9.931, 4.08884
9.932, 4.08851
9.933, 4.08818
9.934, 4.08785
9.935, 4.08752
9.936, 4.08719
9.937, 4.08686
9.938, 4.08652
9.939, 4.08619
9.94, 4.08586
9.941, 4.08553
9.942, 4.0852
9.943, 4.08487
9.944, 4.08454
9.945, 4.08421
9.946, 4.08388
9.947, 4.08355
9.948, 4.08322
9.949, 4.08289
9.95, 4.08256
9.951, 4.08224
9.952, 4.08191
9.953, 4.08158
9.954, 4.08125
9.955, 4.08092
9.956, 4.08059
9.957, 4.08026
9.958, 4.07993
9.959, 4.0796
9.96, 4.07927
9.961, 4.07894
9.962, 4.07861
9.963, 4.07828
9.964, 4.07795
9.965, 4.07763
9.966, 4.0773
9.967, 4.07697
9.968, 4.07664
9.969, 4.07631
9.97, 4.07598
9.971, 4.07565
9.972, 4.07532
9.973, 4.075
9.974, 4.07467
9.975, 4.07434
9.976, 4.07401
9.977, 4.07368
9.978, 4.07335
9.979, 4.07302
9.98, 4.0727
9.981, 4.07237
9.982, 4.07204
9.983, 4.07171
9.984, 4.07138
9.985, 4.07106
9.986, 4.07073
9.987, 4.0704
9.988, 4.07007
9.989, 4.06974
9.99, 4.06942
9.991, 4.06909
9.992, 4.06876
9.993, 4.06843
9.994, 4.06811
9.995, 4.06778
9.996, 4.06745
9.997, 4.06712
9.998, 4.0668
9.999, 4.06647
